district,latitude,longitude,disease,risk_index,date,cases_reported,population
Lahore,31.5204,74.3587,covid19,24,2018-12-06,9218,11126285
Islamabad,33.6844,73.0479,covid19,21,2018-12-06,1257,2000000
Faisalabad,31.4504,73.135,covid19,21,2018-12-06,2018,3203846
Rawalpindi,33.5651,73.0169,covid19,20,2018-12-06,1200,2098231
Multan,30.1575,71.5249,covid19,23,2018-12-06,1364,1871843
Peshawar,34.0151,71.5249,covid19,21,2018-12-06,1162,1970042
Quetta,30.1798,66.975,covid19,23,2018-12-06,757,1001205
Sialkot,32.4945,74.5229,covid19,22,2018-12-06,454,655852
Gujranwala,32.1617,74.1883,covid19,20,2018-12-06,1026,2027001
Hyderabad,25.396,68.3578,covid19,22,2018-12-06,1129,1734309
Sargodha,32.0836,72.6711,covid19,20,2018-12-06,379,659862
Bahawalpur,29.4,71.6833,covid19,22,2018-12-06,538,762111
Sukkur,27.7032,68.8589,covid19,20,2018-12-06,250,499900
Larkana,27.559,68.212,covid19,21,2018-12-06,315,490508
Sheikhupura,31.7167,73.9833,covid19,21,2018-12-06,279,473129
Jhang,31.28,72.3317,covid19,23,2018-12-06,319,414131
Rahim Yar Khan,28.4212,70.2989,covid19,20,2018-12-06,222,420419
Gujrat,32.5739,74.0776,covid19,23,2018-12-06,285,390533
Kasur,31.1167,74.45,covid19,20,2018-12-06,190,358409
Karachi,24.8607,67.0011,dengue,2,2018-12-13,211,14916456
Lahore,31.5204,74.3587,dengue,2,2018-12-13,128,11126285
Islamabad,33.6844,73.0479,dengue,1,2018-12-13,16,2000000
Faisalabad,31.4504,73.135,dengue,2,2018-12-13,44,3203846
Rawalpindi,33.5651,73.0169,dengue,1,2018-12-13,17,2098231
Multan,30.1575,71.5249,dengue,2,2018-12-13,28,1871843
Peshawar,34.0151,71.5249,dengue,3,2018-12-13,33,1970042
Quetta,30.1798,66.975,dengue,2,2018-12-13,11,1001205
Sialkot,32.4945,74.5229,dengue,1,2018-12-13,5,655852
Gujranwala,32.1617,74.1883,dengue,2,2018-12-13,24,2027001
Hyderabad,25.396,68.3578,dengue,1,2018-12-13,17,1734309
Sargodha,32.0836,72.6711,dengue,1,2018-12-13,6,659862
Bahawalpur,29.4,71.6833,dengue,2,2018-12-13,10,762111
Sukkur,27.7032,68.8589,dengue,2,2018-12-13,6,499900
Larkana,27.559,68.212,dengue,2,2018-12-13,5,490508
Sheikhupura,31.7167,73.9833,dengue,2,2018-12-13,6,473129
Jhang,31.28,72.3317,dengue,2,2018-12-13,5,414131
Rahim Yar Khan,28.4212,70.2989,dengue,1,2018-12-13,3,420419
Gujrat,32.5739,74.0776,dengue,2,2018-12-13,4,390533
Kasur,31.1167,74.45,dengue,1,2018-12-13,3,358409
Karachi,24.8607,67.0011,malaria,12,2018-12-13,1811,14916456
Lahore,31.5204,74.3587,malaria,12,2018-12-13,1407,11126285
Islamabad,33.6844,73.0479,malaria,12,2018-12-13,253,2000000
Faisalabad,31.4504,73.135,malaria,10,2018-12-13,352,3203846
Rawalpindi,33.5651,73.0169,malaria,13,2018-12-13,281,2098231
Multan,30.1575,71.5249,malaria,15,2018-12-13,285,1871843
Peshawar,34.0151,71.5249,malaria,15,2018-12-13,298,1970042
Quetta,30.1798,66.975,malaria,11,2018-12-13,114,1001205
Sialkot,32.4945,74.5229,malaria,11,2018-12-13,77,655852
Gujranwala,32.1617,74.1883,malaria,9,2018-12-13,184,2027001
Hyderabad,25.396,68.3578,malaria,14,2018-12-13,247,1734309
Sargodha,32.0836,72.6711,malaria,11,2018-12-13,77,659862
Bahawalpur,29.4,71.6833,malaria,10,2018-12-13,77,762111
Sukkur,27.7032,68.8589,malaria,11,2018-12-13,55,499900
Larkana,27.559,68.212,malaria,12,2018-12-13,61,490508
Sheikhupura,31.7167,73.9833,malaria,12,2018-12-13,60,473129
Jhang,31.28,72.3317,malaria,11,2018-12-13,47,414131
Rahim Yar Khan,28.4212,70.2989,malaria,12,2018-12-13,51,420419
Gujrat,32.5739,74.0776,malaria,9,2018-12-13,37,390533
Kasur,31.1167,74.45,malaria,8,2018-12-13,32,358409
Karachi,24.8607,67.0011,cholera,0,2018-12-13,11,14916456
Lahore,31.5204,74.3587,cholera,0,2018-12-13,6,11126285
Islamabad,33.6844,73.0479,cholera,0,2018-12-13,0,2000000
Faisalabad,31.4504,73.135,cholera,0,2018-12-13,1,3203846
Rawalpindi,33.5651,73.0169,cholera,0,2018-12-13,0,2098231
Multan,30.1575,71.5249,cholera,0,2018-12-13,0,1871843
Peshawar,34.0151,71.5249,cholera,0,2018-12-13,0,1970042
Quetta,30.1798,66.975,cholera,0,2018-12-13,0,1001205
Sialkot,32.4945,74.5229,cholera,0,2018-12-13,0,655852
Gujranwala,32.1617,74.1883,cholera,0,2018-12-13,1,2027001
Hyderabad,25.396,68.3578,cholera,0,2018-12-13,0,1734309
Sargodha,32.0836,72.6711,cholera,0,2018-12-13,0,659862
Bahawalpur,29.4,71.6833,cholera,0,2018-12-13,0,762111
Sukkur,27.7032,68.8589,cholera,0,2018-12-13,0,499900
Larkana,27.559,68.212,cholera,0,2018-12-13,0,490508
Sheikhupura,31.7167,73.9833,cholera,0,2018-12-13,0,473129
Jhang,31.28,72.3317,cholera,0,2018-12-13,0,414131
Rahim Yar Khan,28.4212,70.2989,cholera,0,2018-12-13,0,420419
Gujrat,32.5739,74.0776,cholera,0,2018-12-13,0,390533
Kasur,31.1167,74.45,cholera,0,2018-12-13,0,358409
Karachi,24.8607,67.0011,influenza,1,2018-12-13,786,14916456
Lahore,31.5204,74.3587,influenza,1,2018-12-13,712,11126285
Islamabad,33.6844,73.0479,influenza,0,2018-12-13,69,2000000
Faisalabad,31.4504,73.135,influenza,1,2018-12-13,207,3203846
Rawalpindi,33.5651,73.0169,influenza,0,2018-12-13,78,2098231
Multan,30.1575,71.5249,influenza,0,2018-12-13,81,1871843
Peshawar,34.0151,71.5249,influenza,1,2018-12-13,112,1970042
Quetta,30.1798,66.975,influenza,0,2018-12-13,36,1001205
Sialkot,32.4945,74.5229,influenza,0,2018-12-13,32,655852
Gujranwala,32.1617,74.1883,influenza,0,2018-12-13,85,2027001
Hyderabad,25.396,68.3578,influenza,1,2018-12-13,126,1734309
Sargodha,32.0836,72.6711,influenza,0,2018-12-13,28,659862
Bahawalpur,29.4,71.6833,influenza,1,2018-12-13,45,762111
Sukkur,27.7032,68.8589,influenza,1,2018-12-13,28,499900
Larkana,27.559,68.212,influenza,1,2018-12-13,25,490508
Sheikhupura,31.7167,73.9833,influenza,0,2018-12-13,23,473129
Jhang,31.28,72.3317,influenza,0,2018-12-13,18,414131
Rahim Yar Khan,28.4212,70.2989,influenza,1,2018-12-13,22,420419
Gujrat,32.5739,74.0776,influenza,1,2018-12-13,21,390533
Kasur,31.1167,74.45,influenza,1,2018-12-13,21,358409
Karachi,24.8607,67.0011,covid19,26,2018-12-13,14749,14916456
Lahore,31.5204,74.3587,covid19,25,2018-12-13,10474,11126285
Islamabad,33.6844,73.0479,covid19,20,2018-12-13,1073,2000000
Faisalabad,31.4504,73.135,covid19,20,2018-12-13,1760,3203846
Rawalpindi,33.5651,73.0169,covid19,22,2018-12-13,1495,2098231
Multan,30.1575,71.5249,covid19,21,2018-12-13,1198,1871843
Peshawar,34.0151,71.5249,covid19,20,2018-12-13,1115,1970042
Quetta,30.1798,66.975,covid19,20,2018-12-13,566,1001205
Sialkot,32.4945,74.5229,covid19,22,2018-12-13,433,655852
Gujranwala,32.1617,74.1883,covid19,20,2018-12-13,1033,2027001
Hyderabad,25.396,68.3578,covid19,24,2018-12-13,1452,1734309
Sargodha,32.0836,72.6711,covid19,20,2018-12-13,367,659862
Bahawalpur,29.4,71.6833,covid19,23,2018-12-13,588,762111
Sukkur,27.7032,68.8589,covid19,20,2018-12-13,267,499900
Larkana,27.559,68.212,covid19,22,2018-12-13,325,490508
Sheikhupura,31.7167,73.9833,covid19,23,2018-12-13,349,473129
Jhang,31.28,72.3317,covid19,21,2018-12-13,256,414131
Rahim Yar Khan,28.4212,70.2989,covid19,20,2018-12-13,216,420419
Gujrat,32.5739,74.0776,covid19,21,2018-12-13,225,390533
Kasur,31.1167,74.45,covid19,23,2018-12-13,269,358409
Karachi,24.8607,67.0011,dengue,3,2018-12-20,279,14916456
Lahore,31.5204,74.3587,dengue,3,2018-12-20,199,11126285
Islamabad,33.6844,73.0479,dengue,2,2018-12-20,26,2000000
Faisalabad,31.4504,73.135,dengue,3,2018-12-20,52,3203846
Rawalpindi,33.5651,73.0169,dengue,1,2018-12-20,18,2098231
Multan,30.1575,71.5249,dengue,2,2018-12-20,19,1871843
Peshawar,34.0151,71.5249,dengue,3,2018-12-20,33,1970042
Quetta,30.1798,66.975,dengue,2,2018-12-20,12,1001205
Sialkot,32.4945,74.5229,dengue,2,2018-12-20,7,655852
Gujranwala,32.1617,74.1883,dengue,2,2018-12-20,27,2027001
Hyderabad,25.396,68.3578,dengue,2,2018-12-20,20,1734309
Sargodha,32.0836,72.6711,dengue,2,2018-12-20,8,659862
Bahawalpur,29.4,71.6833,dengue,2,2018-12-20,10,762111
Sukkur,27.7032,68.8589,dengue,2,2018-12-20,5,499900
Larkana,27.559,68.212,dengue,3,2018-12-20,8,490508
Sheikhupura,31.7167,73.9833,dengue,2,2018-12-20,7,473129
Jhang,31.28,72.3317,dengue,2,2018-12-20,5,414131
Rahim Yar Khan,28.4212,70.2989,dengue,1,2018-12-20,3,420419
Gujrat,32.5739,74.0776,dengue,1,2018-12-20,3,390533
Kasur,31.1167,74.45,dengue,2,2018-12-20,4,358409
Karachi,24.8607,67.0011,malaria,16,2018-12-20,2420,14916456
Lahore,31.5204,74.3587,malaria,10,2018-12-20,1183,11126285
Islamabad,33.6844,73.0479,malaria,8,2018-12-20,175,2000000
Faisalabad,31.4504,73.135,malaria,13,2018-12-20,422,3203846
Rawalpindi,33.5651,73.0169,malaria,9,2018-12-20,202,2098231
Multan,30.1575,71.5249,malaria,10,2018-12-20,189,1871843
Peshawar,34.0151,71.5249,malaria,17,2018-12-20,337,1970042
Quetta,30.1798,66.975,malaria,10,2018-12-20,106,1001205
Sialkot,32.4945,74.5229,malaria,11,2018-12-20,77,655852
Gujranwala,32.1617,74.1883,malaria,10,2018-12-20,204,2027001
Hyderabad,25.396,68.3578,malaria,11,2018-12-20,207,1734309
Sargodha,32.0836,72.6711,malaria,10,2018-12-20,72,659862
Bahawalpur,29.4,71.6833,malaria,8,2018-12-20,66,762111
Sukkur,27.7032,68.8589,malaria,9,2018-12-20,46,499900
Larkana,27.559,68.212,malaria,10,2018-12-20,51,490508
Sheikhupura,31.7167,73.9833,malaria,11,2018-12-20,53,473129
Jhang,31.28,72.3317,malaria,12,2018-12-20,51,414131
Rahim Yar Khan,28.4212,70.2989,malaria,7,2018-12-20,33,420419
Gujrat,32.5739,74.0776,malaria,12,2018-12-20,47,390533
Kasur,31.1167,74.45,malaria,7,2018-12-20,28,358409
Karachi,24.8607,67.0011,cholera,0,2018-12-20,9,14916456
Lahore,31.5204,74.3587,cholera,0,2018-12-20,5,11126285
Islamabad,33.6844,73.0479,cholera,0,2018-12-20,0,2000000
Faisalabad,31.4504,73.135,cholera,0,2018-12-20,1,3203846
Rawalpindi,33.5651,73.0169,cholera,0,2018-12-20,0,2098231
Multan,30.1575,71.5249,cholera,0,2018-12-20,1,1871843
Peshawar,34.0151,71.5249,cholera,0,2018-12-20,1,1970042
Quetta,30.1798,66.975,cholera,0,2018-12-20,0,1001205
Sialkot,32.4945,74.5229,cholera,0,2018-12-20,0,655852
Gujranwala,32.1617,74.1883,cholera,0,2018-12-20,0,2027001
Hyderabad,25.396,68.3578,cholera,0,2018-12-20,0,1734309
Sargodha,32.0836,72.6711,cholera,0,2018-12-20,0,659862
Bahawalpur,29.4,71.6833,cholera,0,2018-12-20,0,762111
Sukkur,27.7032,68.8589,cholera,0,2018-12-20,0,499900
Larkana,27.559,68.212,cholera,0,2018-12-20,0,490508
Sheikhupura,31.7167,73.9833,cholera,0,2018-12-20,0,473129
Jhang,31.28,72.3317,cholera,0,2018-12-20,0,414131
Rahim Yar Khan,28.4212,70.2989,cholera,0,2018-12-20,0,420419
Gujrat,32.5739,74.0776,cholera,0,2018-12-20,0,390533
Kasur,31.1167,74.45,cholera,0,2018-12-20,0,358409
Karachi,24.8607,67.0011,influenza,1,2018-12-20,960,14916456
Lahore,31.5204,74.3587,influenza,1,2018-12-20,666,11126285
Islamabad,33.6844,73.0479,influenza,0,2018-12-20,79,2000000
Faisalabad,31.4504,73.135,influenza,0,2018-12-20,132,3203846
Rawalpindi,33.5651,73.0169,influenza,1,2018-12-20,112,2098231
Multan,30.1575,71.5249,influenza,1,2018-12-20,108,1871843
Peshawar,34.0151,71.5249,influenza,1,2018-12-20,100,1970042
Quetta,30.1798,66.975,influenza,0,2018-12-20,37,1001205
Sialkot,32.4945,74.5229,influenza,0,2018-12-20,28,655852
Gujranwala,32.1617,74.1883,influenza,1,2018-12-20,133,2027001
Hyderabad,25.396,68.3578,influenza,1,2018-12-20,106,1734309
Sargodha,32.0836,72.6711,influenza,0,2018-12-20,29,659862
Bahawalpur,29.4,71.6833,influenza,1,2018-12-20,42,762111
Sukkur,27.7032,68.8589,influenza,1,2018-12-20,30,499900
Larkana,27.559,68.212,influenza,1,2018-12-20,33,490508
Sheikhupura,31.7167,73.9833,influenza,1,2018-12-20,28,473129
Jhang,31.28,72.3317,influenza,0,2018-12-20,16,414131
Rahim Yar Khan,28.4212,70.2989,influenza,1,2018-12-20,25,420419
Gujrat,32.5739,74.0776,influenza,1,2018-12-20,24,390533
Kasur,31.1167,74.45,influenza,0,2018-12-20,14,358409
Karachi,24.8607,67.0011,covid19,21,2018-12-20,9523,14916456
Lahore,31.5204,74.3587,covid19,22,2018-12-20,7338,11126285
Islamabad,33.6844,73.0479,covid19,22,2018-12-20,1374,2000000
Faisalabad,31.4504,73.135,covid19,21,2018-12-20,1884,3203846
Rawalpindi,33.5651,73.0169,covid19,19,2018-12-20,1016,2098231
Multan,30.1575,71.5249,covid19,24,2018-12-20,1539,1871843
Peshawar,34.0151,71.5249,covid19,20,2018-12-20,1068,1970042
Quetta,30.1798,66.975,covid19,22,2018-12-20,668,1001205
Sialkot,32.4945,74.5229,covid19,23,2018-12-20,502,655852
Gujranwala,32.1617,74.1883,covid19,22,2018-12-20,1403,2027001
Hyderabad,25.396,68.3578,covid19,25,2018-12-20,1645,1734309
Sargodha,32.0836,72.6711,covid19,20,2018-12-20,376,659862
Bahawalpur,29.4,71.6833,covid19,20,2018-12-20,397,762111
Sukkur,27.7032,68.8589,covid19,24,2018-12-20,421,499900
Larkana,27.559,68.212,covid19,24,2018-12-20,395,490508
Sheikhupura,31.7167,73.9833,covid19,21,2018-12-20,277,473129
Jhang,31.28,72.3317,covid19,20,2018-12-20,229,414131
Rahim Yar Khan,28.4212,70.2989,covid19,20,2018-12-20,232,420419
Gujrat,32.5739,74.0776,covid19,23,2018-12-20,301,390533
Kasur,31.1167,74.45,covid19,20,2018-12-20,188,358409
Karachi,24.8607,67.0011,dengue,2,2018-12-27,193,14916456
Lahore,31.5204,74.3587,dengue,2,2018-12-27,128,11126285
Islamabad,33.6844,73.0479,dengue,1,2018-12-27,19,2000000
Faisalabad,31.4504,73.135,dengue,2,2018-12-27,41,3203846
Rawalpindi,33.5651,73.0169,dengue,2,2018-12-27,26,2098231
Multan,30.1575,71.5249,dengue,3,2018-12-27,29,1871843
Peshawar,34.0151,71.5249,dengue,2,2018-12-27,22,1970042
Quetta,30.1798,66.975,dengue,2,2018-12-27,14,1001205
Sialkot,32.4945,74.5229,dengue,2,2018-12-27,8,655852
Gujranwala,32.1617,74.1883,dengue,2,2018-12-27,24,2027001
Hyderabad,25.396,68.3578,dengue,3,2018-12-27,28,1734309
Sargodha,32.0836,72.6711,dengue,1,2018-12-27,6,659862
Bahawalpur,29.4,71.6833,dengue,1,2018-12-27,6,762111
Sukkur,27.7032,68.8589,dengue,2,2018-12-27,7,499900
Larkana,27.559,68.212,dengue,2,2018-12-27,5,490508
Sheikhupura,31.7167,73.9833,dengue,1,2018-12-27,4,473129
Jhang,31.28,72.3317,dengue,1,2018-12-27,3,414131
Rahim Yar Khan,28.4212,70.2989,dengue,2,2018-12-27,5,420419
Gujrat,32.5739,74.0776,dengue,1,2018-12-27,3,390533
Kasur,31.1167,74.45,dengue,2,2018-12-27,4,358409
Karachi,24.8607,67.0011,malaria,14,2018-12-27,2093,14916456
Lahore,31.5204,74.3587,malaria,10,2018-12-27,1207,11126285
Islamabad,33.6844,73.0479,malaria,11,2018-12-27,226,2000000
Faisalabad,31.4504,73.135,malaria,12,2018-12-27,405,3203846
Rawalpindi,33.5651,73.0169,malaria,9,2018-12-27,190,2098231
Multan,30.1575,71.5249,malaria,13,2018-12-27,247,1871843
Peshawar,34.0151,71.5249,malaria,16,2018-12-27,329,1970042
Quetta,30.1798,66.975,malaria,10,2018-12-27,102,1001205
Sialkot,32.4945,74.5229,malaria,11,2018-12-27,75,655852
Gujranwala,32.1617,74.1883,malaria,11,2018-12-27,223,2027001
Hyderabad,25.396,68.3578,malaria,13,2018-12-27,240,1734309
Sargodha,32.0836,72.6711,malaria,10,2018-12-27,68,659862
Bahawalpur,29.4,71.6833,malaria,13,2018-12-27,105,762111
Sukkur,27.7032,68.8589,malaria,10,2018-12-27,53,499900
Larkana,27.559,68.212,malaria,12,2018-12-27,61,490508
Sheikhupura,31.7167,73.9833,malaria,9,2018-12-27,46,473129
Jhang,31.28,72.3317,malaria,12,2018-12-27,50,414131
Rahim Yar Khan,28.4212,70.2989,malaria,7,2018-12-27,33,420419
Gujrat,32.5739,74.0776,malaria,11,2018-12-27,46,390533
Kasur,31.1167,74.45,malaria,8,2018-12-27,30,358409
Karachi,24.8607,67.0011,cholera,0,2018-12-27,9,14916456
Lahore,31.5204,74.3587,cholera,0,2018-12-27,4,11126285
Islamabad,33.6844,73.0479,cholera,0,2018-12-27,0,2000000
Faisalabad,31.4504,73.135,cholera,0,2018-12-27,1,3203846
Rawalpindi,33.5651,73.0169,cholera,0,2018-12-27,0,2098231
Multan,30.1575,71.5249,cholera,0,2018-12-27,0,1871843
Peshawar,34.0151,71.5249,cholera,0,2018-12-27,0,1970042
Quetta,30.1798,66.975,cholera,0,2018-12-27,0,1001205
Sialkot,32.4945,74.5229,cholera,0,2018-12-27,0,655852
Gujranwala,32.1617,74.1883,cholera,0,2018-12-27,1,2027001
Hyderabad,25.396,68.3578,cholera,0,2018-12-27,1,1734309
Sargodha,32.0836,72.6711,cholera,0,2018-12-27,0,659862
Bahawalpur,29.4,71.6833,cholera,0,2018-12-27,0,762111
Sukkur,27.7032,68.8589,cholera,0,2018-12-27,0,499900
Larkana,27.559,68.212,cholera,0,2018-12-27,0,490508
Sheikhupura,31.7167,73.9833,cholera,0,2018-12-27,0,473129
Jhang,31.28,72.3317,cholera,0,2018-12-27,0,414131
Rahim Yar Khan,28.4212,70.2989,cholera,0,2018-12-27,0,420419
Gujrat,32.5739,74.0776,cholera,0,2018-12-27,0,390533
Kasur,31.1167,74.45,cholera,0,2018-12-27,0,358409
Karachi,24.8607,67.0011,influenza,1,2018-12-27,802,14916456
Lahore,31.5204,74.3587,influenza,0,2018-12-27,516,11126285
Islamabad,33.6844,73.0479,influenza,0,2018-12-27,88,2000000
Faisalabad,31.4504,73.135,influenza,1,2018-12-27,179,3203846
Rawalpindi,33.5651,73.0169,influenza,0,2018-12-27,78,2098231
Multan,30.1575,71.5249,influenza,1,2018-12-27,131,1871843
Peshawar,34.0151,71.5249,influenza,0,2018-12-27,88,1970042
Quetta,30.1798,66.975,influenza,1,2018-12-27,56,1001205
Sialkot,32.4945,74.5229,influenza,0,2018-12-27,27,655852
Gujranwala,32.1617,74.1883,influenza,1,2018-12-27,112,2027001
Hyderabad,25.396,68.3578,influenza,1,2018-12-27,100,1734309
Sargodha,32.0836,72.6711,influenza,1,2018-12-27,37,659862
Bahawalpur,29.4,71.6833,influenza,1,2018-12-27,46,762111
Sukkur,27.7032,68.8589,influenza,1,2018-12-27,31,499900
Larkana,27.559,68.212,influenza,0,2018-12-27,21,490508
Sheikhupura,31.7167,73.9833,influenza,1,2018-12-27,30,473129
Jhang,31.28,72.3317,influenza,0,2018-12-27,15,414131
Rahim Yar Khan,28.4212,70.2989,influenza,0,2018-12-27,19,420419
Gujrat,32.5739,74.0776,influenza,0,2018-12-27,17,390533
Kasur,31.1167,74.45,influenza,0,2018-12-27,14,358409
Karachi,24.8607,67.0011,covid19,22,2018-12-27,9708,14916456
Lahore,31.5204,74.3587,covid19,22,2018-12-27,7633,11126285
Islamabad,33.6844,73.0479,covid19,21,2018-12-27,1152,2000000
Faisalabad,31.4504,73.135,covid19,24,2018-12-27,2708,3203846
Rawalpindi,33.5651,73.0169,covid19,23,2018-12-27,1543,2098231
Multan,30.1575,71.5249,covid19,24,2018-12-27,1505,1871843
Peshawar,34.0151,71.5249,covid19,20,2018-12-27,1110,1970042
Quetta,30.1798,66.975,covid19,17,2018-12-27,444,1001205
Sialkot,32.4945,74.5229,covid19,22,2018-12-27,452,655852
Gujranwala,32.1617,74.1883,covid19,24,2018-12-27,1683,2027001
Hyderabad,25.396,68.3578,covid19,23,2018-12-27,1285,1734309
Sargodha,32.0836,72.6711,covid19,21,2018-12-27,404,659862
Bahawalpur,29.4,71.6833,covid19,22,2018-12-27,521,762111
Sukkur,27.7032,68.8589,covid19,21,2018-12-27,306,499900
Larkana,27.559,68.212,covid19,20,2018-12-27,251,490508
Sheikhupura,31.7167,73.9833,covid19,19,2018-12-27,232,473129
Jhang,31.28,72.3317,covid19,18,2018-12-27,187,414131
Rahim Yar Khan,28.4212,70.2989,covid19,20,2018-12-27,241,420419
Gujrat,32.5739,74.0776,covid19,23,2018-12-27,299,390533
Kasur,31.1167,74.45,covid19,21,2018-12-27,224,358409
Karachi,24.8607,67.0011,dengue,2,2019-01-03,183,14916456
Lahore,31.5204,74.3587,dengue,2,2019-01-03,133,11126285
Islamabad,33.6844,73.0479,dengue,2,2019-01-03,21,2000000
Faisalabad,31.4504,73.135,dengue,2,2019-01-03,35,3203846
Rawalpindi,33.5651,73.0169,dengue,2,2019-01-03,27,2098231
Multan,30.1575,71.5249,dengue,2,2019-01-03,22,1871843
Peshawar,34.0151,71.5249,dengue,2,2019-01-03,29,1970042
Quetta,30.1798,66.975,dengue,2,2019-01-03,12,1001205
Sialkot,32.4945,74.5229,dengue,2,2019-01-03,9,655852
Gujranwala,32.1617,74.1883,dengue,3,2019-01-03,31,2027001
Hyderabad,25.396,68.3578,dengue,2,2019-01-03,20,1734309
Sargodha,32.0836,72.6711,dengue,2,2019-01-03,8,659862
Bahawalpur,29.4,71.6833,dengue,2,2019-01-03,10,762111
Sukkur,27.7032,68.8589,dengue,1,2019-01-03,4,499900
Larkana,27.559,68.212,dengue,2,2019-01-03,6,490508
Sheikhupura,31.7167,73.9833,dengue,2,2019-01-03,5,473129
Jhang,31.28,72.3317,dengue,1,2019-01-03,3,414131
Rahim Yar Khan,28.4212,70.2989,dengue,2,2019-01-03,6,420419
Gujrat,32.5739,74.0776,dengue,2,2019-01-03,5,390533
Kasur,31.1167,74.45,dengue,1,2019-01-03,3,358409
Karachi,24.8607,67.0011,malaria,14,2019-01-03,2113,14916456
Lahore,31.5204,74.3587,malaria,16,2019-01-03,1837,11126285
Islamabad,33.6844,73.0479,malaria,8,2019-01-03,169,2000000
Faisalabad,31.4504,73.135,malaria,15,2019-01-03,491,3203846
Rawalpindi,33.5651,73.0169,malaria,10,2019-01-03,210,2098231
Multan,30.1575,71.5249,malaria,15,2019-01-03,281,1871843
Peshawar,34.0151,71.5249,malaria,17,2019-01-03,348,1970042
Quetta,30.1798,66.975,malaria,10,2019-01-03,107,1001205
Sialkot,32.4945,74.5229,malaria,11,2019-01-03,78,655852
Gujranwala,32.1617,74.1883,malaria,10,2019-01-03,222,2027001
Hyderabad,25.396,68.3578,malaria,17,2019-01-03,307,1734309
Sargodha,32.0836,72.6711,malaria,12,2019-01-03,84,659862
Bahawalpur,29.4,71.6833,malaria,15,2019-01-03,115,762111
Sukkur,27.7032,68.8589,malaria,13,2019-01-03,69,499900
Larkana,27.559,68.212,malaria,16,2019-01-03,82,490508
Sheikhupura,31.7167,73.9833,malaria,15,2019-01-03,73,473129
Jhang,31.28,72.3317,malaria,13,2019-01-03,55,414131
Rahim Yar Khan,28.4212,70.2989,malaria,15,2019-01-03,65,420419
Gujrat,32.5739,74.0776,malaria,8,2019-01-03,33,390533
Kasur,31.1167,74.45,malaria,12,2019-01-03,46,358409
Karachi,24.8607,67.0011,cholera,0,2019-01-03,8,14916456
Lahore,31.5204,74.3587,cholera,0,2019-01-03,4,11126285
Islamabad,33.6844,73.0479,cholera,0,2019-01-03,0,2000000
Faisalabad,31.4504,73.135,cholera,0,2019-01-03,1,3203846
Rawalpindi,33.5651,73.0169,cholera,0,2019-01-03,0,2098231
Multan,30.1575,71.5249,cholera,0,2019-01-03,0,1871843
Peshawar,34.0151,71.5249,cholera,0,2019-01-03,1,1970042
Quetta,30.1798,66.975,cholera,0,2019-01-03,0,1001205
Sialkot,32.4945,74.5229,cholera,0,2019-01-03,0,655852
Gujranwala,32.1617,74.1883,cholera,0,2019-01-03,0,2027001
Hyderabad,25.396,68.3578,cholera,0,2019-01-03,0,1734309
Sargodha,32.0836,72.6711,cholera,0,2019-01-03,0,659862
Bahawalpur,29.4,71.6833,cholera,0,2019-01-03,0,762111
Sukkur,27.7032,68.8589,cholera,0,2019-01-03,0,499900
Larkana,27.559,68.212,cholera,0,2019-01-03,0,490508
Sheikhupura,31.7167,73.9833,cholera,0,2019-01-03,0,473129
Jhang,31.28,72.3317,cholera,0,2019-01-03,0,414131
Rahim Yar Khan,28.4212,70.2989,cholera,0,2019-01-03,0,420419
Gujrat,32.5739,74.0776,cholera,0,2019-01-03,0,390533
Kasur,31.1167,74.45,cholera,0,2019-01-03,0,358409
Karachi,24.8607,67.0011,influenza,1,2019-01-03,1297,14916456
Lahore,31.5204,74.3587,influenza,1,2019-01-03,740,11126285
Islamabad,33.6844,73.0479,influenza,1,2019-01-03,113,2000000
Faisalabad,31.4504,73.135,influenza,0,2019-01-03,143,3203846
Rawalpindi,33.5651,73.0169,influenza,0,2019-01-03,91,2098231
Multan,30.1575,71.5249,influenza,1,2019-01-03,105,1871843
Peshawar,34.0151,71.5249,influenza,1,2019-01-03,121,1970042
Quetta,30.1798,66.975,influenza,0,2019-01-03,49,1001205
Sialkot,32.4945,74.5229,influenza,0,2019-01-03,29,655852
Gujranwala,32.1617,74.1883,influenza,0,2019-01-03,94,2027001
