week_start,district,disease,cases,temperature,humidity,rainfall,population_density,sanitation_index,cases_last_4weeks,cases_last_8weeks,CERS
2022-04-03,Multan,Hepatitis A,12,28.4,45.3,11.0,190,0.41,36.0,91.0,27.15714285714286
2022-04-17,Multan,Hepatitis A,20,25.9,57.4,14.7,693,0.33,51.0,93.0,51.94523809523809
2022-04-24,Multan,Hepatitis A,17,29.9,88.5,10.4,933,0.76,62.0,94.0,47.48095238095238
2022-11-13,Multan,Hepatitis A,11,35.9,81.8,14.9,588,0.69,60.0,99.0,36.202380952380956
2023-09-10,Multan,Hepatitis A,2,29.8,46.1,0.8,968,0.33,50.0,86.0,43.87619047619048
2023-12-03,Multan,Hepatitis A,9,40.0,45.3,1.9,967,0.35,39.0,90.0,47.99285714285714
2024-02-25,Multan,Hepatitis A,3,26.4,62.2,16.5,986,0.95,25.0,87.0,40.49761904761905
2024-03-17,Multan,Hepatitis A,3,32.5,86.2,9.2,682,0.98,17.0,77.0,26.114285714285714
2024-04-28,Multan,Hepatitis A,4,21.7,75.0,0.3,922,0.98,19.0,69.0,30.235714285714284
2024-05-05,Multan,Hepatitis A,7,37.1,59.9,6.8,136,0.93,17.0,56.0,10.0
2024-06-02,Multan,Hepatitis A,16,30.0,85.5,19.6,983,0.43,30.0,55.0,59.77619047619047
2024-06-23,Multan,Hepatitis A,2,25.5,81.9,0.3,284,0.85,29.0,46.0,10.426190476190477
2024-06-30,Multan,Hepatitis A,3,29.1,43.7,8.7,602,0.62,28.0,47.0,30.397619047619052
2024-08-25,Multan,Hepatitis A,18,19.5,52.4,16.0,335,0.94,39.0,56.0,27.31904761904762
2024-09-29,Multan,Hepatitis A,18,27.1,70.5,2.4,938,0.88,41.0,71.0,41.81904761904762
2024-12-01,Multan,Hepatitis A,4,31.2,77.9,7.0,767,0.88,43.0,72.0,30.419047619047618
2025-08-24,Multan,Hepatitis A,20,32.0,64.1,3.0,125,0.81,60.0,88.0,17.561904761904763
2025-10-12,Multan,Hepatitis A,20,17.5,87.5,7.3,927,0.55,62.0,101.0,51.645238095238085
2025-10-19,Multan,Hepatitis A,17,27.7,79.5,5.9,590,0.49,61.0,102.0,39.19761904761904
2025-11-02,Multan,Hepatitis A,3,26.2,61.3,9.1,705,0.64,60.0,103.0,33.63095238095239
2025-12-21,Multan,Hepatitis A,6,27.7,41.8,8.0,968,0.31,46.0,106.0,50.161904761904765
2015-05-31,Multan,Hepatitis B,11,26.4,63.1,12.2,280,0.65,11.0,11.0,25.385714285714283
2015-07-26,Multan,Hepatitis B,1,28.9,52.1,18.4,138,0.81,12.0,12.0,14.838095238095237
2015-12-20,Multan,Hepatitis B,19,32.2,73.6,5.0,294,0.56,31.0,31.0,28.62380952380953
2016-03-13,Multan,Hepatitis B,10,18.9,89.1,0.4,932,0.86,41.0,41.0,36.44761904761905
2016-05-29,Multan,Hepatitis B,18,26.1,83.0,2.3,724,0.58,48.0,59.0,40.635714285714286
2016-06-26,Multan,Hepatitis B,2,28.3,79.2,7.5,848,0.53,49.0,61.0,39.22619047619047
2017-01-22,Multan,Hepatitis B,3,28.9,66.6,6.5,795,0.32,33.0,64.0,41.73095238095238
2017-04-09,Multan,Hepatitis B,0,31.7,61.8,2.4,934,0.93,23.0,64.0,30.4
2017-06-18,Multan,Hepatitis B,12,29.6,54.6,1.5,893,0.74,17.0,65.0,39.24047619047619
2017-11-19,Multan,Hepatitis B,10,26.6,54.6,8.0,326,0.91,25.0,74.0,19.047619047619047
2018-05-06,Multan,Hepatitis B,15,37.5,54.4,15.7,317,0.43,37.0,70.0,35.05476190476191
2019-04-21,Multan,Hepatitis B,10,25.8,60.1,14.1,653,0.55,47.0,70.0,40.19761904761905
2019-05-26,Multan,Hepatitis B,14,35.6,47.6,6.8,846,0.97,49.0,66.0,36.86666666666667
2019-11-03,Multan,Hepatitis B,9,35.7,45.0,7.8,324,0.81,48.0,73.0,20.309523809523807
2020-01-05,Multan,Hepatitis B,18,26.2,45.6,14.6,772,0.46,51.0,88.0,50.78571428571428
2020-07-26,Multan,Hepatitis B,9,28.3,71.5,18.1,978,0.81,50.0,97.0,47.259523809523806
2020-12-06,Multan,Hepatitis B,9,31.1,47.9,3.4,968,0.45,45.0,94.0,46.77619047619048
2021-01-24,Multan,Hepatitis B,1,23.9,72.1,19.7,149,0.57,37.0,85.0,20.654761904761905
2021-01-31,Multan,Hepatitis B,16,27.5,75.4,9.7,774,0.58,35.0,86.0,44.85952380952381
2022-07-24,Multan,Hepatitis B,5,32.6,49.4,17.4,146,0.76,31.0,81.0,17.89047619047619
2022-07-31,Multan,Hepatitis B,7,29.0,81.5,7.1,683,0.37,29.0,74.0,39.58333333333333
2022-08-28,Multan,Hepatitis B,13,28.8,76.3,13.8,377,0.73,41.0,78.0,28.961904761904762
2022-09-25,Multan,Hepatitis B,16,28.4,65.7,1.6,903,0.66,41.0,76.0,43.509523809523806
2022-10-23,Multan,Hepatitis B,5,29.8,87.4,10.3,744,0.53,41.0,72.0,38.87380952380952
2022-10-30,Multan,Hepatitis B,5,38.3,82.3,3.3,796,0.83,39.0,68.0,31.10714285714286
2023-06-11,Multan,Hepatitis B,8,41.7,65.7,17.0,486,0.68,34.0,75.0,32.338095238095235
2023-08-06,Multan,Hepatitis B,2,31.7,64.2,0.6,614,0.74,20.0,61.0,23.77619047619048
2023-09-03,Multan,Hepatitis B,20,33.6,65.6,1.2,935,0.54,35.0,76.0,49.06190476190476
2023-10-29,Multan,Hepatitis B,5,27.1,72.0,16.2,391,0.63,35.0,74.0,28.057142857142857
2023-12-03,Multan,Hepatitis B,5,25.3,65.3,18.7,233,0.61,32.0,66.0,24.440476190476193
2024-01-14,Multan,Hepatitis B,5,19.3,89.7,15.7,538,0.59,35.0,55.0,33.50714285714286
2024-04-21,Multan,Hepatitis B,9,23.8,40.7,12.8,440,0.51,24.0,59.0,32.67619047619048
2024-05-05,Multan,Hepatitis B,17,31.3,61.7,3.8,223,0.99,36.0,71.0,15.914285714285715
2024-05-26,Multan,Hepatitis B,8,30.2,63.5,2.1,754,0.35,39.0,71.0,40.42142857142858
2024-08-11,Multan,Hepatitis B,7,27.6,74.2,8.0,819,0.9,41.0,76.0,33.96666666666667
2024-12-08,Multan,Hepatitis B,15,27.4,68.3,16.3,902,0.49,47.0,71.0,53.654761904761905
2025-01-12,Multan,Hepatitis B,13,31.8,54.7,10.8,662,0.85,43.0,79.0,34.56190476190476
2025-03-30,Multan,Hepatitis B,14,42.1,56.0,6.0,700,0.36,49.0,88.0,43.800000000000004
2025-06-08,Multan,Hepatitis B,7,33.4,62.9,9.4,463,0.83,49.0,90.0,24.200000000000003
2025-07-06,Multan,Hepatitis B,10,25.5,44.5,0.8,446,0.86,44.0,91.0,20.447619047619046
2025-09-14,Multan,Hepatitis B,15,23.9,74.2,10.0,590,0.52,46.0,89.0,39.50476190476191
2025-10-12,Multan,Hepatitis B,3,29.8,88.6,2.4,538,0.59,35.0,84.0,25.71428571428572
2015-10-04,Multan,Hepatitis C,12,37.6,62.0,4.9,821,0.39,12.0,12.0,45.54047619047619
2015-12-20,Multan,Hepatitis C,7,27.9,65.5,3.0,865,0.7,19.0,19.0,37.00000000000001
2016-03-06,Multan,Hepatitis C,7,33.3,43.7,6.2,202,0.77,26.0,26.0,15.100000000000001
2016-09-25,Multan,Hepatitis C,3,31.1,42.4,4.9,137,0.95,29.0,29.0,6.397619047619049
2016-11-13,Multan,Hepatitis C,6,28.1,46.9,17.2,700,0.47,23.0,35.0,42.62857142857143
2016-12-04,Multan,Hepatitis C,9,31.0,46.3,7.5,283,0.45,25.0,44.0,25.992857142857144
2016-12-11,Multan,Hepatitis C,10,31.5,56.4,7.7,756,0.83,28.0,54.0,34.83095238095238
2017-05-14,Multan,Hepatitis C,16,31.7,49.1,10.8,382,0.39,41.0,70.0,36.142857142857146
2017-05-28,Multan,Hepatitis C,9,31.3,78.4,0.1,462,0.81,44.0,67.0,21.059523809523807
2017-12-17,Multan,Hepatitis C,4,30.3,74.8,17.9,707,0.56,39.0,64.0,40.26904761904761
2018-03-11,Multan,Hepatitis C,16,35.4,45.2,3.3,712,0.69,45.0,73.0,37.392857142857146
2018-05-20,Multan,Hepatitis C,7,36.1,47.9,5.8,209,0.77,36.0,77.0,15.133333333333333
2018-11-18,Multan,Hepatitis C,3,35.5,47.3,19.5,232,0.75,30.0,74.0,20.864285714285714
2020-01-12,Multan,Hepatitis C,0,24.2,80.7,0.8,557,0.46,26.0,65.0,26.43333333333333
2020-06-14,Multan,Hepatitis C,17,27.5,43.3,13.5,724,0.5,27.0,72.0,47.26428571428571
2020-08-16,Multan,Hepatitis C,16,26.5,71.0,9.1,148,0.84,36.0,72.0,18.492857142857144
2020-11-08,Multan,Hepatitis C,3,35.0,77.0,5.4,743,0.57,36.0,66.0,34.44761904761905
2021-05-02,Multan,Hepatitis C,11,36.2,78.7,16.7,601,0.99,47.0,73.0,31.535714285714285
2021-05-16,Multan,Hepatitis C,11,29.6,58.0,12.3,664,0.93,41.0,68.0,32.63571428571429
2021-07-25,Multan,Hepatitis C,6,28.0,48.9,6.2,161,0.92,31.0,67.0,10.161904761904761
2021-08-01,Multan,Hepatitis C,18,25.8,49.8,4.1,525,0.7,46.0,82.0,32.50238095238095
2021-09-05,Multan,Hepatitis C,9,24.6,85.0,7.8,307,0.75,44.0,91.0,20.942857142857143
2021-09-19,Multan,Hepatitis C,9,28.0,67.8,10.0,819,0.34,42.0,83.0,47.30952380952381
2021-10-24,Multan,Hepatitis C,6,33.9,51.7,19.7,497,0.6,42.0,73.0,34.511904761904766
2022-04-10,Multan,Hepatitis C,13,27.6,47.3,16.1,291,0.67,37.0,83.0,28.445238095238096
2022-05-01,Multan,Hepatitis C,2,20.7,73.5,16.2,400,0.91,30.0,74.0,21.04285714285714
2022-05-15,Multan,Hepatitis C,5,33.5,58.8,4.7,532,0.83,26.0,68.0,23.007142857142856
2022-05-22,Multan,Hepatitis C,9,39.1,78.1,4.5,725,0.98,29.0,71.0,28.626190476190477
2023-06-25,Multan,Hepatitis C,11,24.6,79.2,12.2,825,0.56,27.0,64.0,45.35238095238095
2024-01-14,Multan,Hepatitis C,12,31.5,68.9,9.0,328,0.79,37.0,67.0,23.15714285714286
2024-01-28,Multan,Hepatitis C,1,29.0,53.3,9.7,688,0.51,33.0,59.0,34.82142857142857
2024-02-11,Multan,Hepatitis C,5,28.7,66.3,16.3,593,0.63,29.0,58.0,34.840476190476195
2024-07-07,Multan,Hepatitis C,11,34.9,68.5,13.1,620,0.9,29.0,56.0,32.16904761904762
2025-03-16,Multan,Hepatitis C,14,30.7,43.5,16.7,264,0.43,31.0,68.0,33.21666666666667
2025-07-13,Multan,Hepatitis C,13,31.8,46.4,19.1,902,0.53,43.0,76.0,53.11190476190476
2015-06-28,Multan,Influenza,0,21.7,75.4,0.2,131,0.54,0.0,0.0,10.333333333333334
2015-09-06,Multan,Influenza,19,30.3,64.9,5.0,264,0.54,19.0,19.0,28.02380952380953
2015-12-06,Multan,Influenza,22,37.5,71.2,8.6,612,0.74,41.0,41.0,39.13809523809524
2015-12-13,Multan,Influenza,35,38.3,64.1,2.3,859,0.94,76.0,76.0,47.650000000000006
2016-02-28,Multan,Influenza,35,26.5,61.9,4.8,733,0.36,111.0,111.0,56.300000000000004
2016-03-13,Multan,Influenza,16,28.0,49.7,7.6,789,0.86,108.0,127.0,38.709523809523816
2016-03-20,Multan,Influenza,15,30.6,70.0,2.1,815,0.66,101.0,142.0,40.25476190476191
2016-05-08,Multan,Influenza,8,30.7,88.3,3.8,215,0.92,74.0,150.0,11.904761904761903
2016-07-24,Multan,Influenza,2,35.7,48.1,9.7,781,0.49,41.0,152.0,38.89285714285714
2016-10-09,Multan,Influenza,6,22.0,82.9,1.5,621,0.76,31.0,139.0,26.345238095238095
2016-10-16,Multan,Influenza,3,29.5,63.7,0.8,890,0.82,19.0,120.0,32.047619047619044
2016-12-11,Multan,Influenza,20,33.5,60.5,16.4,595,0.7,31.0,105.0,42.12857142857143
2017-04-30,Multan,Influenza,19,25.9,55.0,14.7,849,1.0,48.0,89.0,43.173809523809524
2017-07-09,Multan,Influenza,4,29.8,89.6,9.4,341,0.66,46.0,77.0,21.81904761904762
2017-08-06,Multan,Influenza,16,28.1,42.9,5.2,608,0.47,59.0,78.0,39.27619047619048
2017-10-08,Multan,Influenza,0,33.8,42.6,2.3,795,0.76,39.0,70.0,29.116666666666667
2017-12-03,Multan,Influenza,20,25.3,80.6,12.4,382,0.73,40.0,88.0,32.42857142857143
2017-12-10,Multan,Influenza,30,28.5,47.4,6.5,223,0.73,66.0,112.0,29.892857142857142
2018-01-07,Multan,Influenza,27,24.6,64.4,10.1,577,0.49,77.0,136.0,46.57857142857142
2018-01-21,Multan,Influenza,25,24.4,70.2,11.8,144,0.9,102.0,141.0,23.652380952380952
2018-05-27,Multan,Influenza,4,31.8,57.9,16.6,202,0.82,86.0,126.0,17.58571428571429
2018-12-02,Multan,Influenza,25,38.1,59.6,10.0,353,0.38,81.0,147.0,40.11904761904762
2019-12-01,Multan,Influenza,13,25.0,69.6,13.8,634,0.95,67.0,144.0,33.12857142857143
2019-12-08,Multan,Influenza,41,31.5,48.1,11.1,872,0.48,83.0,185.0,65.11190476190475
2020-01-12,Multan,Influenza,15,25.3,53.8,19.4,137,0.81,94.0,180.0,23.304761904761904
2020-06-21,Multan,Influenza,9,31.5,44.3,4.0,240,0.76,78.0,159.0,16.609523809523814
2020-10-18,Multan,Influenza,17,35.9,56.3,3.9,275,0.87,82.0,149.0,20.097619047619048
2020-11-01,Multan,Influenza,19,34.0,51.5,19.8,742,0.7,60.0,143.0,48.15714285714285
2021-03-28,Multan,Influenza,2,28.4,40.8,12.0,837,0.77,47.0,141.0,36.30952380952381
2021-04-11,Multan,Influenza,6,28.1,48.0,8.4,359,0.59,44.0,122.0,24.461904761904766
2021-06-20,Multan,Influenza,9,35.2,49.9,10.4,104,0.99,36.0,118.0,10.676190476190477
2021-07-04,Multan,Influenza,12,34.2,57.6,9.0,693,0.88,29.0,89.0,33.523809523809526
2021-08-01,Multan,Influenza,8,25.6,79.4,1.8,564,0.91,35.0,82.0,22.738095238095234
2021-10-31,Multan,Influenza,3,24.3,76.8,2.4,981,0.58,32.0,76.0,40.680952380952384
2022-07-03,Multan,Influenza,14,23.2,47.8,6.8,919,0.44,37.0,73.0,49.900000000000006
2022-07-10,Multan,Influenza,9,30.8,42.4,0.9,855,0.67,34.0,63.0,37.35952380952381
2022-12-18,Multan,Influenza,39,22.8,63.2,19.5,947,0.32,65.0,100.0,73.86904761904762
2023-01-22,Multan,Influenza,36,32.2,75.5,16.4,349,0.48,98.0,130.0,47.47142857142857
2023-04-23,Multan,Influenza,6,28.3,42.1,1.0,606,0.95,90.0,127.0,21.795238095238094
2023-08-13,Multan,Influenza,3,28.2,46.1,2.8,355,0.84,84.0,118.0,14.814285714285713
2023-08-20,Multan,Influenza,0,30.2,71.9,4.8,163,0.41,45.0,110.0,16.3
2023-08-27,Multan,Influenza,11,27.9,86.2,4.2,484,0.6,20.0,118.0,29.185714285714294
2023-11-19,Multan,Influenza,14,32.9,55.0,12.3,451,0.57,28.0,118.0,34.45
2024-04-28,Multan,Influenza,11,33.4,56.0,4.8,434,0.91,36.0,120.0,21.619047619047617
2024-05-12,Multan,Influenza,4,28.5,72.7,14.0,807,0.67,40.0,85.0,39.452380952380956
2024-06-16,Multan,Influenza,2,24.8,50.7,10.1,720,0.65,31.0,51.0,33.85952380952381
2024-10-06,Multan,Influenza,18,28.4,48.1,12.0,946,0.8,35.0,63.0,48.48571428571428
2025-01-26,Multan,Influenza,16,25.9,51.0,12.6,980,0.71,40.0,76.0,50.576190476190476
2025-02-09,Multan,Influenza,24,30.2,62.9,18.2,199,0.71,60.0,100.0,31.914285714285718
2025-03-02,Multan,Influenza,0,38.6,82.4,10.7,517,0.8,58.0,89.0,23.25
2025-06-01,Multan,Influenza,17,33.4,62.1,11.2,117,0.85,57.0,92.0,18.880952380952383
2025-07-20,Multan,Influenza,12,33.6,78.3,12.6,663,0.93,53.0,93.0,33.32380952380952
2025-11-23,Multan,Influenza,1,26.2,60.9,4.1,940,0.66,30.0,90.0,37.42142857142857
2015-03-15,Multan,Malaria,14,29.4,88.8,4.3,990,0.36,14.0,14.0,52.61666666666667
2015-03-22,Multan,Malaria,13,35.1,81.3,5.2,894,0.44,27.0,27.0,47.6952380952381
2015-05-17,Multan,Malaria,15,26.7,57.3,6.4,193,0.35,42.0,42.0,27.87142857142857
2015-08-09,Multan,Malaria,24,33.8,88.1,16.8,984,0.5,66.0,66.0,61.58095238095238
2015-08-23,Multan,Malaria,41,27.3,74.5,15.0,592,0.93,93.0,107.0,48.728571428571435
2015-10-11,Multan,Malaria,6,29.4,75.0,3.1,755,0.45,86.0,113.0,37.81190476190476
2016-05-15,Multan,Malaria,6,32.3,67.4,6.0,622,0.77,77.0,119.0,28.428571428571423
2017-02-26,Multan,Malaria,3,24.2,60.7,6.0,766,0.72,56.0,122.0,32.51428571428572
2017-04-23,Multan,Malaria,12,34.0,87.6,7.7,632,0.65,27.0,120.0,35.44047619047619
2017-07-02,Multan,Malaria,49,30.3,78.9,15.8,808,0.54,70.0,156.0,68.7
2017-09-24,Multan,Malaria,49,22.5,61.8,0.9,948,0.35,113.0,190.0,69.71666666666665
2017-12-03,Multan,Malaria,19,28.2,87.5,11.3,464,0.9,129.0,185.0,30.64047619047619
2018-07-15,Multan,Malaria,54,40.1,74.9,12.6,910,0.9,171.0,198.0,66.15714285714287
2018-07-29,Multan,Malaria,42,32.5,73.6,4.6,491,0.62,164.0,234.0,46.93333333333333
2019-04-07,Multan,Malaria,11,24.1,70.0,6.0,524,0.47,126.0,239.0,34.01904761904761
2019-04-14,Multan,Malaria,14,31.9,46.0,15.6,209,0.3,121.0,250.0,33.43333333333333
2019-10-06,Multan,Malaria,12,30.5,43.4,0.4,269,0.52,79.0,250.0,22.29047619047619
2019-11-24,Multan,Malaria,16,33.5,62.8,6.9,484,0.8,53.0,217.0,29.392857142857142
2019-12-29,Multan,Malaria,12,35.6,54.1,3.4,844,0.33,54.0,180.0,46.75714285714285
2020-04-19,Multan,Malaria,20,24.1,56.1,18.4,494,0.87,60.0,181.0,36.36190476190476
2020-07-19,Multan,Malaria,50,29.6,72.8,10.9,456,0.31,98.0,177.0,59.688095238095244
2020-09-27,Multan,Malaria,35,24.7,65.7,16.6,356,0.57,117.0,170.0,45.43333333333334
2020-11-22,Multan,Malaria,19,26.2,73.5,11.7,551,0.99,124.0,178.0,31.940476190476186
2020-12-20,Multan,Malaria,10,31.5,48.0,11.9,432,0.89,114.0,174.0,24.93095238095238
2021-05-23,Multan,Malaria,12,32.5,61.8,1.8,688,0.75,76.0,174.0,32.357142857142854
2021-09-26,Multan,Malaria,50,37.4,63.0,15.9,992,0.84,91.0,208.0,69.45476190476191
2022-03-06,Multan,Malaria,13,18.7,77.9,15.5,311,0.4,85.0,209.0,34.21190476190476
2022-08-21,Multan,Malaria,35,27.5,52.3,14.8,857,0.86,110.0,224.0,55.43333333333334
2022-12-11,Multan,Malaria,17,31.3,43.2,19.2,833,0.79,115.0,191.0,47.94761904761905
2023-01-22,Multan,Malaria,18,26.5,53.4,16.9,839,0.96,83.0,174.0,44.16904761904762
2023-03-19,Multan,Malaria,19,25.4,72.8,7.8,402,0.43,89.0,174.0,36.22380952380952
2023-05-21,Multan,Malaria,12,24.4,47.4,8.4,612,0.3,66.0,176.0,42.12380952380953
2023-11-05,Multan,Malaria,16,36.2,43.4,3.1,412,0.68,65.0,180.0,27.49285714285714
2023-11-19,Multan,Malaria,13,35.5,54.0,16.5,751,0.72,60.0,143.0,42.97857142857143
2023-12-10,Multan,Malaria,20,34.5,53.8,2.0,497,0.81,61.0,150.0,29.461904761904762
2024-08-04,Multan,Malaria,41,22.8,87.6,4.4,872,0.75,90.0,156.0,56.36190476190477
2024-09-15,Multan,Malaria,33,30.9,68.5,6.4,260,0.53,107.0,172.0,36.7904761904762
2024-10-06,Multan,Malaria,4,31.2,72.8,2.7,961,0.59,98.0,158.0,40.535714285714285
2024-12-15,Multan,Malaria,12,23.9,49.6,10.4,670,0.85,90.0,151.0,34.05714285714286
2025-01-12,Multan,Malaria,6,24.7,68.4,7.9,586,0.61,55.0,145.0,31.378571428571433
2025-02-16,Multan,Malaria,11,41.8,44.7,5.3,149,0.57,33.0,140.0,19.16904761904762
2025-10-12,Multan,Malaria,10,33.1,88.2,6.4,663,0.33,39.0,137.0,41.080952380952375
2015-02-15,Multan,Measles,13,26.2,65.9,5.0,299,0.85,13.0,13.0,19.56190476190476
2015-03-15,Multan,Measles,9,21.0,87.9,18.1,152,0.86,22.0,22.0,18.726190476190478
2015-04-05,Multan,Measles,8,31.8,47.6,19.1,990,0.86,30.0,30.0,46.58809523809524
2015-06-14,Multan,Measles,18,32.3,64.8,3.4,967,0.72,48.0,48.0,46.48571428571429
2015-07-26,Multan,Measles,14,33.6,50.8,2.4,756,0.38,49.0,62.0,43.46666666666667
2015-08-30,Multan,Measles,11,31.2,47.8,19.2,439,0.84,51.0,73.0,30.385714285714283
2015-11-15,Multan,Measles,10,33.4,59.6,13.6,767,0.4,53.0,83.0,46.74761904761905
2015-11-22,Multan,Measles,9,35.1,88.9,14.6,353,0.38,44.0,92.0,33.27619047619048
2016-01-10,Multan,Measles,20,23.8,42.7,14.2,345,0.89,50.0,99.0,28.895238095238092
2016-06-05,Multan,Measles,10,39.3,57.9,19.4,539,0.64,49.0,100.0,37.24761904761904
2016-06-19,Multan,Measles,6,30.6,77.5,8.1,797,0.52,45.0,98.0,40.311904761904756
2016-07-17,Multan,Measles,11,30.2,48.3,11.6,154,0.97,47.0,91.0,14.485714285714286
2016-10-09,Multan,Measles,11,30.5,55.2,13.0,110,0.4,38.0,88.0,25.11904761904762
2016-11-06,Multan,Measles,15,29.9,78.9,4.4,625,0.4,43.0,92.0,40.27142857142857
2016-12-04,Multan,Measles,17,23.8,77.1,20.0,458,0.34,54.0,99.0,44.84761904761905
2017-01-01,Multan,Measles,15,29.8,80.9,18.6,106,0.58,58.0,105.0,26.471428571428575
2017-02-26,Multan,Measles,19,30.3,78.1,9.1,581,0.77,66.0,104.0,36.04047619047619
2017-03-19,Multan,Measles,2,39.6,84.7,3.6,544,0.66,53.0,96.0,24.54285714285714
2017-05-28,Multan,Measles,8,23.8,65.7,5.5,315,0.89,44.0,98.0,16.688095238095237
2017-06-11,Multan,Measles,0,33.3,65.0,14.4,499,0.57,29.0,87.0,29.100000000000005
2017-10-29,Multan,Measles,20,23.1,54.6,16.1,551,0.98,30.0,96.0,34.91190476190476
2018-09-16,Multan,Measles,14,31.0,45.0,2.5,343,0.94,42.0,95.0,18.550000000000004
2019-01-20,Multan,Measles,2,27.6,64.4,3.1,574,0.86,36.0,80.0,21.29285714285714
2019-08-11,Multan,Measles,19,26.5,76.9,0.2,131,0.33,55.0,84.0,25.390476190476186
2019-11-03,Multan,Measles,10,36.1,76.9,19.7,170,0.78,45.0,75.0,22.29761904761905
2020-05-03,Multan,Measles,7,20.1,72.0,3.2,313,0.97,38.0,80.0,13.3
2020-12-27,Multan,Measles,13,21.9,79.5,12.7,490,0.57,49.0,85.0,35.37857142857143
2021-01-17,Multan,Measles,1,38.1,48.9,11.0,830,0.51,31.0,86.0,40.2047619047619
2021-05-30,Multan,Measles,9,32.7,62.2,18.2,741,0.8,30.0,75.0,39.60952380952381
2021-07-18,Multan,Measles,10,31.0,86.8,8.3,295,0.85,33.0,71.0,19.364285714285714
2021-10-17,Multan,Measles,19,25.3,64.1,19.9,255,0.31,39.0,88.0,39.77380952380952
2022-04-03,Multan,Measles,13,24.7,69.5,10.6,622,0.72,51.0,82.0,35.72857142857143
2022-05-08,Multan,Measles,11,29.3,81.7,8.0,855,0.87,53.0,83.0,38.05238095238096
2022-06-26,Multan,Measles,12,33.5,59.7,11.7,883,0.86,55.0,88.0,41.60714285714286
2022-08-21,Multan,Measles,13,34.8,43.8,2.6,684,0.43,49.0,88.0,39.595238095238095
2022-08-28,Multan,Measles,16,41.6,57.1,13.5,286,0.34,52.0,103.0,35.29285714285714
2022-10-09,Multan,Measles,7,24.1,51.0,0.5,936,0.48,48.0,101.0,42.516666666666666
2023-04-02,Multan,Measles,14,29.0,41.1,17.5,293,0.55,50.0,105.0,32.18333333333334
2023-07-16,Multan,Measles,18,24.9,83.3,13.4,311,0.92,55.0,104.0,25.61904761904762
2023-07-30,Multan,Measles,18,26.9,63.7,4.0,898,0.56,57.0,109.0,47.68571428571428
2024-01-07,Multan,Measles,7,35.3,54.3,19.5,902,0.76,57.0,105.0,45.28333333333333
2024-02-25,Multan,Measles,20,38.1,60.4,3.4,552,0.55,63.0,113.0,37.19523809523809
2024-04-28,Multan,Measles,2,30.7,54.6,16.7,126,0.4,47.0,102.0,22.35952380952381
2024-05-12,Multan,Measles,15,27.9,42.7,19.4,788,0.98,44.0,101.0,41.6047619047619
2024-06-09,Multan,Measles,11,27.4,67.5,15.1,332,0.58,48.0,105.0,29.969047619047622
2024-06-30,Multan,Measles,0,32.0,56.2,17.6,828,0.39,28.0,91.0,45.266666666666666
2024-10-06,Multan,Measles,14,28.6,89.8,10.3,875,0.99,40.0,87.0,39.18333333333334
2024-12-01,Multan,Measles,1,31.3,53.8,7.3,181,0.58,26.0,70.0,15.321428571428575
2025-02-02,Multan,Measles,4,27.0,83.1,12.4,551,0.78,19.0,67.0,27.919047619047614
2025-03-23,Multan,Measles,9,41.5,57.3,16.7,215,0.39,28.0,56.0,29.52619047619048
2025-07-06,Multan,Measles,1,32.6,70.0,5.2,637,0.48,15.0,55.0,31.47142857142857
2015-02-15,Multan,Meningitis,13,25.9,80.2,10.0,145,0.87,13.0,13.0,16.528571428571432
2015-11-01,Multan,Meningitis,6,33.0,80.1,18.7,176,0.91,19.0,19.0,17.11190476190476
2016-01-10,Multan,Meningitis,10,37.2,53.1,3.4,927,0.88,29.0,29.0,37.38095238095239
2016-01-24,Multan,Meningitis,6,26.5,49.3,13.6,666,0.81,35.0,35.0,32.89523809523809
2016-02-14,Multan,Meningitis,2,19.6,77.1,16.4,233,0.62,24.0,37.0,21.376190476190477
2016-02-21,Multan,Meningitis,1,37.3,74.4,18.1,731,0.89,19.0,38.0,32.85476190476191
2016-07-03,Multan,Meningitis,7,34.1,69.9,8.6,287,0.91,16.0,45.0,16.333333333333332
2016-12-04,Multan,Meningitis,19,26.0,54.0,13.9,405,0.32,29.0,64.0,41.57380952380952
2017-05-14,Multan,Meningitis,2,27.4,80.5,9.4,657,0.59,29.0,53.0,32.60952380952381
2017-09-17,Multan,Meningitis,19,22.0,60.7,12.4,954,0.59,47.0,66.0,53.72380952380953
2018-05-27,Multan,Meningitis,14,30.7,54.2,2.2,555,0.41,54.0,70.0,36.06666666666667
2018-07-01,Multan,Meningitis,16,30.3,81.8,13.5,320,0.78,51.0,80.0,27.626190476190477
2018-07-08,Multan,Meningitis,10,31.5,60.7,4.4,856,0.52,59.0,88.0,42.714285714285715
2019-01-13,Multan,Meningitis,12,32.4,61.8,19.1,171,0.65,52.0,99.0,25.773809523809526
2019-07-14,Multan,Meningitis,10,32.3,88.0,7.5,165,0.47,48.0,102.0,22.23095238095238
2019-08-18,Multan,Meningitis,2,27.7,63.8,10.2,325,0.78,34.0,85.0,18.142857142857142
2020-05-17,Multan,Meningitis,2,26.4,40.3,14.4,605,0.97,26.0,85.0,25.776190476190475
2020-09-20,Multan,Meningitis,20,29.0,80.4,7.4,884,0.66,34.0,86.0,48.061904761904756
2020-10-18,Multan,Meningitis,4,30.5,63.6,3.6,927,0.97,28.0,76.0,32.25238095238095
