date,district,lat,lon,disease,cases,lag_1,lag_2,lag_3,temperature,humidity,rainfall,population_density,sanitation_score
2015-03-26,Larkana,27.56,68.21,Dengue,6,6,2,0,37.9,76.1,35.9,2445,71
2015-02-03,Jhelum,32.9333,73.7333,Malaria,3,3,1,3,22.8,66.4,17.1,3536,73
2015-03-11,Sheikhupura,31.7131,73.9783,Rotavirus,2,11,9,2,34.8,80.6,34.2,2990,42
2015-03-05,Turbat,26.0043,63.0488,Hepatitis E,3,1,7,2,31.3,75.6,32.1,2245,70
2015-01-07,Gujranwala,32.1877,74.1945,Malaria,8,7,3,0,18.9,58.7,0.0,3361,37
2015-04-22,Rawalpindi,33.6167,73.0667,COVID19,17,22,18,17,40.1,80.1,39.8,1514,35
2015-03-26,Faisalabad,31.4181,73.0798,Polio,2,3,5,4,37.4,82.6,37.0,1101,39
2015-01-16,Larkana,27.56,68.21,Hepatitis A,7,4,8,7,22.2,60.8,9.1,2445,71
2015-02-06,Larkana,27.56,68.21,Asthma,2,6,5,3,26.7,70.4,19.7,2445,71
2015-01-25,Rawalpindi,33.6167,73.0667,Malaria,5,0,7,11,24.8,63.5,7.1,1514,35
2015-04-28,Sargodha,32.0836,72.6711,Skin Infections,4,5,2,4,39.2,79.9,39.9,2649,30
2015-04-10,Faisalabad,31.4181,73.0798,GI Infections,6,3,4,6,39.4,80.6,42.5,1101,39
2015-03-08,Sialkot,32.4945,74.5229,Asthma,2,8,4,2,32.7,73.9,32.8,2870,73
2015-02-06,Quetta,30.1798,66.975,Tuberculosis,2,1,4,11,26.7,66.9,19.2,2413,46
2015-05-01,Sheikhupura,31.7131,73.9783,Dengue,8,7,5,5,39.3,82.9,32.9,2990,42
2015-05-25,Turbat,26.0043,63.0488,Pneumonia,3,7,3,4,39.9,73.8,28.9,2245,70
2015-02-09,Sargodha,32.0836,72.6711,Eye Infections,2,8,2,6,28.6,71.3,17.3,2649,30
2015-05-16,Larkana,27.56,68.21,Mumps,6,3,8,0,39.3,77.1,31.9,2445,71
2015-01-16,Hyderabad,25.396,68.3578,Asthma,7,4,9,3,21.3,62.9,3.0,2527,79
2015-02-24,Gujranwala,32.1877,74.1945,Skin Infections,4,9,3,0,30.7,73.6,24.1,3361,37
2015-05-01,Gwadar,25.1214,62.3256,Pneumonia,7,12,2,4,40.5,76.5,39.7,3206,36
2015-02-27,Sargodha,32.0836,72.6711,Influenza,9,15,15,14,31.6,74.4,26.5,2649,30
2015-05-10,Islamabad,33.6844,73.0479,Asthma,3,3,3,6,40.1,74.1,37.7,2816,30
2015-01-10,Karachi South,24.809,66.991,Pneumonia,2,5,2,0,20.2,59.4,0.0,3410,90
2015-02-15,Quetta,30.1798,66.975,Tuberculosis,1,7,4,2,30.3,71.3,19.8,2413,46
2015-05-19,Islamabad,33.6844,73.0479,Asthma,10,5,0,3,38.2,74.4,31.5,2816,30
2015-04-19,Sukkur,27.705,68.857,Hepatitis A,3,5,1,5,38.7,77.6,40.2,4954,59
2015-03-17,Sheikhupura,31.7131,73.9783,Cholera,3,3,9,2,34.9,77.1,37.9,2990,42
2015-04-07,Sheikhupura,31.7131,73.9783,Skin Infections,10,2,4,4,39.4,80.8,41.7,2990,42
2015-01-22,Sialkot,32.4945,74.5229,Malaria,5,1,7,9,22.8,65.1,4.0,2870,73
2015-02-03,Sukkur,27.705,68.857,COVID19,3,4,9,3,26.3,67.0,14.8,4954,59
2015-01-31,Faisalabad,31.4181,73.0798,Tuberculosis,4,5,7,9,24.4,66.2,13.1,1101,39
2015-04-16,Gujranwala,32.1877,74.1945,Rotavirus,7,10,3,7,40.3,83.9,42.3,3361,37
2015-04-22,Quetta,30.1798,66.975,Tuberculosis,7,6,5,12,38.7,77.9,38.2,2413,46
2015-04-07,Quetta,30.1798,66.975,COVID19,18,21,18,20,37.4,80.7,39.6,2413,46
2015-01-22,Rawalpindi,33.6167,73.0667,Polio,8,3,3,8,23.7,65.9,6.8,1514,35
2015-03-17,Peshawar,34.0151,71.5805,Mumps,4,9,8,0,36.4,74.8,35.2,1934,48
2015-03-17,Gwadar,25.1214,62.3256,COVID19,23,19,21,16,36.8,80.6,40.2,3206,36
2015-01-16,Hyderabad,25.396,68.3578,GI Infections,3,5,3,3,21.3,62.9,3.0,2527,79
2015-03-14,Quetta,30.1798,66.975,Hepatitis A,5,4,8,4,34.9,79.6,35.5,2413,46
2015-01-10,Lahore,31.5497,74.3436,GI Infections,6,2,0,0,20.7,59.4,0.0,2677,60
2015-04-28,Bahawalpur,29.3956,71.6833,Hepatitis E,4,2,7,4,38.5,80.0,40.2,1135,66
2015-05-07,Jhelum,32.9333,73.7333,Eye Infections,5,1,0,10,40.4,78.2,33.7,3536,73
2015-02-18,Sialkot,32.4945,74.5229,Skin Infections,4,5,4,3,29.2,72.8,21.8,2870,73
2015-04-13,Dera Ghazi Khan,30.0561,70.6347,Skin Infections,5,3,8,3,38.9,82.0,44.7,1782,70
2015-05-01,Dera Ghazi Khan,30.0561,70.6347,Malaria,4,2,1,5,38.9,77.7,39.1,1782,70
2015-02-18,Hyderabad,25.396,68.3578,Malaria,0,2,4,0,30.5,69.8,20.7,2527,79
2015-03-11,Larkana,27.56,68.21,Allergies,3,1,4,2,34.8,77.1,37.1,2445,71
2015-04-19,Turbat,26.0043,63.0488,Rotavirus,6,4,0,4,39.4,81.4,40.2,2245,70
2015-01-16,Sargodha,32.0836,72.6711,Asthma,3,0,2,3,21.5,56.3,1.6,2649,30
2015-03-20,Sheikhupura,31.7131,73.9783,Allergies,7,5,2,0,35.8,78.2,34.7,2990,42
2015-04-13,Sheikhupura,31.7131,73.9783,Allergies,2,3,4,7,40.3,78.7,42.3,2990,42
2015-03-17,Rawalpindi,33.6167,73.0667,Polio,6,0,6,10,36.8,82.3,35.1,1514,35
2015-02-12,Sialkot,32.4945,74.5229,Malaria,6,6,4,7,29.4,69.6,21.0,2870,73
2015-02-06,Quetta,30.1798,66.975,COVID19,8,0,8,10,26.7,66.9,19.2,2413,46
2015-01-07,Turbat,26.0043,63.0488,COVID19,8,8,4,0,20.2,59.0,0.0,2245,70
2015-04-04,Dera Ghazi Khan,30.0561,70.6347,Hepatitis E,2,12,5,3,37.0,81.4,38.4,1782,70
2015-01-10,Faisalabad,31.4181,73.0798,Tuberculosis,0,1,10,4,19.6,58.0,0.0,1101,39
2015-04-07,Quetta,30.1798,66.975,Typhoid,6,2,3,0,37.4,80.7,39.6,2413,46
2015-03-11,Gwadar,25.1214,62.3256,Cholera,5,4,6,3,34.6,79.7,31.0,3206,36
2015-05-10,Sargodha,32.0836,72.6711,Polio,3,3,3,12,39.7,79.4,36.1,2649,30
2015-03-05,Sukkur,27.705,68.857,GI Infections,8,0,2,10,35.2,77.8,30.1,4954,59
2015-01-22,Islamabad,33.6844,73.0479,Hepatitis A,8,3,7,1,23.8,62.8,5.6,2816,30
2015-03-20,Gwadar,25.1214,62.3256,Pneumonia,4,3,1,0,36.8,78.5,33.8,3206,36
2015-05-28,Gwadar,25.1214,62.3256,COVID19,7,1,3,7,37.2,72.8,27.6,3206,36
2015-03-23,Turbat,26.0043,63.0488,Asthma,7,5,8,6,37.4,78.3,40.0,2245,70
2015-04-01,Sukkur,27.705,68.857,Dengue,5,4,7,4,36.7,79.2,40.8,4954,59
2015-02-12,Larkana,27.56,68.21,Malaria,3,7,9,5,29.9,72.4,20.4,2445,71
2015-01-19,Multan,30.1575,71.5249,Mumps,9,3,3,2,21.8,63.2,3.2,1743,34
2015-05-19,Sialkot,32.4945,74.5229,Hepatitis E,7,5,6,2,39.2,74.6,30.8,2870,73
2015-04-19,Sargodha,32.0836,72.6711,Polio,1,4,3,9,38.7,82.8,42.4,2649,30
2015-05-22,Sargodha,32.0836,72.6711,COVID19,6,5,1,12,39.4,76.8,32.1,2649,30
2015-03-23,Lahore,31.5497,74.3436,Dengue,4,4,6,5,36.0,78.2,35.7,2677,60
2015-02-03,Faisalabad,31.4181,73.0798,Pneumonia,5,8,8,4,26.0,66.1,13.5,1101,39
2015-03-17,Multan,30.1575,71.5249,Tuberculosis,4,15,2,6,34.5,79.0,37.3,1743,34
2015-01-19,Sargodha,32.0836,72.6711,Hepatitis A,8,6,5,5,20.8,63.1,5.0,2649,30
2015-05-07,Sukkur,27.705,68.857,Allergies,2,8,3,4,41.1,78.3,38.3,4954,59
2015-01-16,Bahawalpur,29.3956,71.6833,Pneumonia,2,9,5,8,22.4,61.0,3.3,1135,66
2015-04-10,Turbat,26.0043,63.0488,Rubella,3,7,4,4,39.6,80.5,40.1,2245,70
2015-03-26,Sukkur,27.705,68.857,Dengue,7,4,2,5,37.5,82.5,36.2,4954,59
2015-04-22,Lahore,31.5497,74.3436,GI Infections,3,5,4,5,40.6,81.6,39.8,2677,60
2015-02-21,Gwadar,25.1214,62.3256,Rubella,6,3,3,7,27.9,71.7,23.8,3206,36
2015-05-07,Dera Ghazi Khan,30.0561,70.6347,COVID19,4,9,7,24,40.6,77.8,38.8,1782,70
2015-03-23,Rawalpindi,33.6167,73.0667,Cholera,1,0,4,3,37.2,79.8,37.8,1514,35
2015-01-10,Gujranwala,32.1877,74.1945,Rotavirus,11,2,7,3,19.7,59.4,1.0,3361,37
2015-05-25,Bahawalpur,29.3956,71.6833,Pneumonia,9,3,5,2,39.8,75.7,32.3,1135,66
2015-05-01,Larkana,27.56,68.21,COVID19,5,21,17,20,41.4,78.8,36.5,2445,71
2015-01-31,Multan,30.1575,71.5249,Eye Infections,6,0,4,8,27.6,61.8,12.2,1743,34
2015-04-28,Larkana,27.56,68.21,Hepatitis E,3,3,9,8,40.2,75.6,39.0,2445,71
2015-05-10,Jhelum,32.9333,73.7333,Rubella,5,3,5,1,37.4,79.3,35.3,3536,73
2015-02-03,Lahore,31.5497,74.3436,Allergies,8,11,8,8,27.0,65.3,10.3,2677,60
2015-02-09,Faisalabad,31.4181,73.0798,Mumps,6,0,7,11,28.8,69.1,19.9,1101,39
2015-05-10,Multan,30.1575,71.5249,Pneumonia,0,4,4,4,39.6,75.7,34.6,1743,34
2015-04-07,Gujranwala,32.1877,74.1945,Allergies,2,4,8,3,39.8,77.7,41.2,3361,37
2015-01-16,Lahore,31.5497,74.3436,Dengue,8,1,7,3,22.2,57.9,2.3,2677,60
2015-05-01,Bahawalpur,29.3956,71.6833,Influenza,3,4,2,4,42.5,78.1,38.6,1135,66
2015-05-13,Sheikhupura,31.7131,73.9783,Hepatitis A,4,4,4,6,38.0,77.2,35.9,2990,42
2015-04-13,Bahawalpur,29.3956,71.6833,Dengue,0,1,7,7,39.2,79.1,38.5,1135,66
2015-04-22,Dera Ghazi Khan,30.0561,70.6347,Allergies,7,5,7,7,38.0,79.8,40.6,1782,70
2015-02-24,Multan,30.1575,71.5249,Cholera,3,3,6,3,31.0,75.9,28.3,1743,34
2015-04-25,Faisalabad,31.4181,73.0798,Hepatitis E,3,1,5,4,40.7,79.7,38.9,1101,39
2015-03-17,Sialkot,32.4945,74.5229,Influenza,8,8,5,6,35.4,81.3,34.7,2870,73
2015-01-19,Bahawalpur,29.3956,71.6833,Hepatitis E,4,7,0,0,23.5,59.4,5.5,1135,66
2015-04-28,Peshawar,34.0151,71.5805,Rotavirus,1,2,7,0,38.0,77.8,37.6,1934,48
2015-04-04,Bahawalpur,29.3956,71.6833,Malaria,14,6,0,1,37.5,80.6,41.3,1135,66
2015-02-15,Karachi South,24.809,66.991,Typhoid,5,5,6,4,30.2,69.7,22.9,3410,90
2015-03-29,Karachi South,24.809,66.991,Cholera,8,1,4,0,38.3,76.5,42.8,3410,90
2015-01-19,Sheikhupura,31.7131,73.9783,GI Infections,6,1,0,4,22.4,62.3,5.3,2990,42
2015-03-05,Rawalpindi,33.6167,73.0667,Mumps,1,8,3,3,33.7,71.4,34.2,1514,35
2015-01-07,Karachi South,24.809,66.991,COVID19,7,4,8,0,19.2,57.9,0.0,3410,90
2015-04-07,Sargodha,32.0836,72.6711,Tuberculosis,2,0,6,8,38.0,83.1,38.9,2649,30
2015-04-22,Quetta,30.1798,66.975,Polio,2,7,4,5,38.7,77.9,38.2,2413,46
2015-01-01,Multan,30.1575,71.5249,Polio,3,0,0,0,17.0,56.3,0.0,1743,34
2015-04-16,Sheikhupura,31.7131,73.9783,GI Infections,4,5,5,4,40.8,78.6,47.1,2990,42
2015-03-14,Karachi South,24.809,66.991,Tuberculosis,2,2,5,6,36.1,76.4,35.2,3410,90
2015-04-04,Sialkot,32.4945,74.5229,Rotavirus,0,10,2,9,37.2,75.9,40.3,2870,73
2015-05-19,Hyderabad,25.396,68.3578,Mumps,7,7,8,6,39.6,75.1,34.4,2527,79
2015-01-28,Sheikhupura,31.7131,73.9783,Eye Infections,8,4,2,3,25.6,67.1,14.6,2990,42
2015-02-15,Hyderabad,25.396,68.3578,Tuberculosis,4,5,2,0,29.8,71.2,22.6,2527,79
2015-04-28,Multan,30.1575,71.5249,Pneumonia,5,6,3,1,39.4,83.2,39.8,1743,34
2015-03-14,Multan,30.1575,71.5249,Mumps,2,2,0,7,36.4,75.3,34.4,1743,34
2015-05-04,Dera Ghazi Khan,30.0561,70.6347,Polio,10,3,4,4,39.1,81.3,37.0,1782,70
2015-04-01,Lahore,31.5497,74.3436,Eye Infections,5,7,8,2,36.8,76.3,40.8,2677,60
2015-04-28,Islamabad,33.6844,73.0479,Skin Infections,5,6,2,6,40.2,80.3,40.1,2816,30
2015-04-28,Sukkur,27.705,68.857,Allergies,4,5,6,9,39.3,77.3,38.0,4954,59
2015-03-29,Dera Ghazi Khan,30.0561,70.6347,Allergies,5,4,0,5,37.3,78.5,41.1,1782,70
2015-03-29,Sukkur,27.705,68.857,Typhoid,5,8,0,6,37.3,77.9,38.0,4954,59
2015-04-01,Karachi South,24.809,66.991,Dengue,7,8,5,6,38.2,79.0,38.6,3410,90
2015-04-04,Dera Ghazi Khan,30.0561,70.6347,Influenza,6,4,3,0,37.0,81.4,38.4,1782,70
2015-05-07,Karachi South,24.809,66.991,Polio,0,4,6,7,41.6,75.9,36.2,3410,90
2015-05-01,Quetta,30.1798,66.975,Tuberculosis,1,0,2,7,40.6,75.6,40.0,2413,46
2015-04-22,Karachi South,24.809,66.991,Rubella,3,0,9,7,40.1,78.6,43.4,3410,90
2015-02-03,Turbat,26.0043,63.0488,GI Infections,3,7,6,6,24.2,66.9,14.8,2245,70
2015-01-07,Rawalpindi,33.6167,73.0667,Dengue,6,2,10,0,19.6,59.6,0.0,1514,35
2015-01-13,Rawalpindi,33.6167,73.0667,Influenza,12,7,12,11,21.0,60.9,2.2,1514,35
2015-05-25,Sialkot,32.4945,74.5229,Hepatitis A,0,3,8,9,38.9,75.1,31.2,2870,73
2015-04-16,Turbat,26.0043,63.0488,Hepatitis E,3,4,0,2,39.7,81.8,41.3,2245,70
2015-03-23,Lahore,31.5497,74.3436,Hepatitis E,6,3,6,6,36.0,78.2,35.7,2677,60
2015-01-28,Gujranwala,32.1877,74.1945,Skin Infections,1,3,6,6,25.0,67.4,10.1,3361,37
2015-02-18,Sargodha,32.0836,72.6711,Malaria,5,9,10,3,29.6,75.2,23.2,2649,30
2015-04-10,Bahawalpur,29.3956,71.6833,Typhoid,7,6,7,6,39.2,79.5,41.0,1135,66
2015-02-21,Karachi South,24.809,66.991,Asthma,2,5,1,5,30.8,76.9,25.4,3410,90
2015-01-22,Multan,30.1575,71.5249,Tuberculosis,4,2,4,6,23.1,62.5,6.4,1743,34
2015-02-15,Sargodha,32.0836,72.6711,Skin Infections,9,2,0,6,29.3,70.0,22.3,2649,30
2015-05-10,Peshawar,34.0151,71.5805,Tuberculosis,8,3,6,3,39.7,77.3,33.0,1934,48
2015-04-19,Hyderabad,25.396,68.3578,Allergies,6,6,0,9,41.0,85.9,39.3,2527,79
2015-02-15,Jhelum,32.9333,73.7333,Asthma,2,3,3,3,30.3,71.0,19.8,3536,73
2015-01-28,Larkana,27.56,68.21,Mumps,6,8,8,3,24.9,64.2,8.4,2445,71
2015-04-13,Hyderabad,25.396,68.3578,GI Infections,0,6,10,3,39.9,80.1,37.8,2527,79
2015-01-01,Gujranwala,32.1877,74.1945,GI Infections,8,0,0,0,18.2,54.4,0.0,3361,37
2015-01-25,Sialkot,32.4945,74.5229,Polio,4,3,0,0,24.8,65.3,8.6,2870,73
2015-01-25,Lahore,31.5497,74.3436,Pneumonia,5,7,2,6,22.8,64.9,4.3,2677,60
2015-03-23,Jhelum,32.9333,73.7333,Hepatitis E,4,5,5,0,38.3,78.3,39.0,3536,73
2015-01-31,Rawalpindi,33.6167,73.0667,Typhoid,10,8,4,0,26.1,68.8,15.0,1514,35
2015-04-01,Sheikhupura,31.7131,73.9783,Hepatitis A,1,7,1,6,37.1,79.2,41.0,2990,42
2015-04-22,Sargodha,32.0836,72.6711,Eye Infections,4,9,0,0,40.7,78.1,42.1,2649,30
2015-04-28,Islamabad,33.6844,73.0479,Tuberculosis,5,2,4,3,40.2,80.3,40.1,2816,30
2015-03-02,Hyderabad,25.396,68.3578,Allergies,10,1,4,3,35.5,75.1,30.0,2527,79
2015-03-20,Bahawalpur,29.3956,71.6833,Pneumonia,3,4,6,11,37.1,78.4,36.7,1135,66
2015-01-19,Turbat,26.0043,63.0488,Allergies,0,3,5,10,21.4,63.9,5.0,2245,70
2015-02-15,Quetta,30.1798,66.975,Eye Infections,9,9,3,6,30.3,71.3,19.8,2413,46
2015-04-04,Gwadar,25.1214,62.3256,Rubella,2,6,4,6,38.6,80.9,37.1,3206,36
2015-03-20,Jhelum,32.9333,73.7333,Eye Infections,2,1,3,8,35.7,78.6,36.6,3536,73
2015-01-19,Sargodha,32.0836,72.6711,Allergies,4,4,3,3,20.8,63.1,5.0,2649,30
2015-03-08,Rawalpindi,33.6167,73.0667,Malaria,7,1,6,9,34.3,76.0,33.8,1514,35
2015-03-08,Larkana,27.56,68.21,Hepatitis E,0,3,8,0,34.2,77.1,31.1,2445,71
2015-02-18,Karachi South,24.809,66.991,Cholera,0,4,3,0,31.1,72.6,24.0,3410,90
2015-04-01,Karachi South,24.809,66.991,Influenza,7,4,2,0,38.2,79.0,38.6,3410,90
2015-05-22,Quetta,30.1798,66.975,Hepatitis A,5,2,4,9,39.9,75.4,28.7,2413,46
2015-01-01,Peshawar,34.0151,71.5805,GI Infections,3,0,0,0,17.6,53.5,0.0,1934,48
2015-05-22,Hyderabad,25.396,68.3578,COVID19,0,7,5,4,39.4,73.2,32.1,2527,79
2015-01-10,Faisalabad,31.4181,73.0798,Hepatitis A,5,5,6,4,19.6,58.0,0.0,1101,39
2015-02-12,Karachi South,24.809,66.991,GI Infections,0,0,3,2,28.0,75.3,20.7,3410,90
2015-01-01,Rawalpindi,33.6167,73.0667,Dengue,10,0,0,0,20.6,54.6,0.0,1514,35
2015-05-13,Dera Ghazi Khan,30.0561,70.6347,Tuberculosis,6,3,5,6,39.1,77.3,33.3,1782,70
2015-01-10,Rawalpindi,33.6167,73.0667,Influenza,7,12,11,10,21.2,59.1,2.3,1514,35
2015-03-17,Karachi South,24.809,66.991,Tuberculosis,10,2,2,5,38.2,80.4,34.0,3410,90
2015-05-01,Dera Ghazi Khan,30.0561,70.6347,Typhoid,0,0,2,8,38.9,77.7,39.1,1782,70
2015-03-23,Karachi South,24.809,66.991,Skin Infections,3,5,3,6,37.5,78.9,37.4,3410,90
2015-03-26,Turbat,26.0043,63.0488,Pneumonia,6,1,1,8,37.6,79.9,39.4,2245,70
2015-03-26,Multan,30.1575,71.5249,Allergies,8,1,5,6,37.6,78.5,37.7,1743,34
2015-02-12,Larkana,27.56,68.21,Pneumonia,6,5,5,5,29.9,72.4,20.4,2445,71
2015-03-26,Larkana,27.56,68.21,Eye Infections,2,3,7,3,37.9,76.1,35.9,2445,71
2015-04-13,Hyderabad,25.396,68.3578,Typhoid,3,4,4,2,39.9,80.1,37.8,2527,79
2015-01-10,Gwadar,25.1214,62.3256,Hepatitis E,8,0,6,6,20.8,58.7,0.0,3206,36
2015-03-05,Larkana,27.56,68.21,Allergies,4,2,7,7,32.6,73.4,29.2,2445,71
2015-04-28,Sargodha,32.0836,72.6711,Dengue,2,1,4,4,39.2,79.9,39.9,2649,30
2015-04-01,Multan,30.1575,71.5249,Mumps,4,6,3,0,38.1,79.4,40.3,1743,34
2015-03-08,Sargodha,32.0836,72.6711,Dengue,7,2,1,5,34.1,80.8,32.9,2649,30
2015-02-18,Multan,30.1575,71.5249,Pneumonia,0,6,4,7,29.9,72.4,26.0,1743,34
2015-03-23,Quetta,30.1798,66.975,Hepatitis E,2,6,0,6,36.3,78.5,38.1,2413,46
2015-04-07,Jhelum,32.9333,73.7333,COVID19,15,18,21,19,36.7,80.3,42.4,3536,73
2015-01-22,Faisalabad,31.4181,73.0798,Malaria,3,5,4,7,24.3,62.8,7.4,1101,39
2015-05-19,Sialkot,32.4945,74.5229,Eye Infections,5,1,6,5,39.2,74.6,30.8,2870,73
2015-03-23,Islamabad,33.6844,73.0479,Polio,2,3,8,6,36.0,77.9,41.5,2816,30
2015-01-01,Gujranwala,32.1877,74.1945,Asthma,4,0,0,0,18.2,54.4,0.0,3361,37
2015-05-16,Gujranwala,32.1877,74.1945,Hepatitis E,0,5,2,4,37.8,80.0,35.0,3361,37
2015-01-07,Turbat,26.0043,63.0488,GI Infections,7,6,1,0,20.2,59.0,0.0,2245,70
2015-02-03,Larkana,27.56,68.21,COVID19,6,3,5,6,25.0,70.6,13.6,2445,71
2015-04-19,Gujranwala,32.1877,74.1945,Dengue,4,4,7,5,40.0,80.2,38.6,3361,37
2015-02-03,Karachi South,24.809,66.991,Pneumonia,1,4,8,5,25.4,63.1,15.6,3410,90
2015-05-01,Dera Ghazi Khan,30.0561,70.6347,GI Infections,6,3,2,2,38.9,77.7,39.1,1782,70
2015-01-31,Sheikhupura,31.7131,73.9783,COVID19,2,6,2,5,26.2,68.6,16.3,2990,42
2015-04-07,Hyderabad,25.396,68.3578,Influenza,1,2,4,3,38.6,82.6,43.6,2527,79
2015-05-19,Sheikhupura,31.7131,73.9783,Dengue,8,3,4,6,38.4,73.7,32.5,2990,42
2015-02-06,Rawalpindi,33.6167,73.0667,Mumps,5,7,3,0,26.7,66.1,17.8,1514,35
2015-01-31,Quetta,30.1798,66.975,Allergies,10,4,1,2,26.0,67.3,9.1,2413,46
2015-04-10,Islamabad,33.6844,73.0479,Measles,0,5,6,6,39.8,79.4,38.9,2816,30
2015-04-16,Gwadar,25.1214,62.3256,Tuberculosis,7,1,6,4,37.8,79.1,38.7,3206,36
2015-03-17,Bahawalpur,29.3956,71.6833,Cholera,0,1,0,1,38.0,75.4,36.1,1135,66
2015-03-05,Larkana,27.56,68.21,GI Infections,5,3,3,0,32.6,73.4,29.2,2445,71
2015-05-01,Jhelum,32.9333,73.7333,Pneumonia,3,10,4,2,38.0,78.0,38.6,3536,73
2015-03-17,Peshawar,34.0151,71.5805,Hepatitis A,2,7,5,4,36.4,74.8,35.2,1934,48
2015-01-10,Sargodha,32.0836,72.6711,Pneumonia,4,5,8,4,19.5,62.2,0.0,2649,30
2015-01-04,Turbat,26.0043,63.0488,Rubella,4,6,0,0,18.6,60.4,0.0,2245,70
2015-05-16,Quetta,30.1798,66.975,Polio,5,3,6,5,38.9,79.4,37.2,2413,46
2015-02-06,Sheikhupura,31.7131,73.9783,Asthma,3,4,6,9,25.7,64.9,18.0,2990,42
2015-05-22,Lahore,31.5497,74.3436,Tuberculosis,4,1,2,6,39.8,77.5,28.8,2677,60
2015-04-13,Sukkur,27.705,68.857,Polio,3,2,0,4,40.3,79.7,36.1,4954,59
2015-05-28,Gujranwala,32.1877,74.1945,Hepatitis A,3,7,0,7,37.8,77.3,27.4,3361,37
2015-05-28,Bahawalpur,29.3956,71.6833,Mumps,2,7,12,5,39.0,74.1,30.4,1135,66
2015-05-25,Rawalpindi,33.6167,73.0667,Measles,6,4,5,3,38.4,75.6,30.0,1514,35
2015-05-16,Turbat,26.0043,63.0488,Measles,2,2,0,2,38.4,77.9,33.3,2245,70
2015-01-19,Turbat,26.0043,63.0488,Tuberculosis,0,2,3,3,21.4,63.9,5.0,2245,70
2015-05-13,Islamabad,33.6844,73.0479,Hepatitis A,4,1,6,6,39.8,79.3,34.3,2816,30
2015-04-04,Jhelum,32.9333,73.7333,COVID19,18,21,19,21,36.3,79.4,37.8,3536,73
2015-04-01,Sargodha,32.0836,72.6711,Skin Infections,8,0,8,8,39.1,81.3,40.1,2649,30
2015-04-28,Turbat,26.0043,63.0488,Rubella,8,7,6,6,38.8,80.5,35.0,2245,70
2015-05-16,Sukkur,27.705,68.857,Measles,5,0,2,7,38.9,79.7,31.8,4954,59
2015-04-13,Gujranwala,32.1877,74.1945,Allergies,6,6,2,4,40.4,78.0,41.0,3361,37
2015-02-24,Larkana,27.56,68.21,Hepatitis A,3,3,8,4,33.7,74.3,27.8,2445,71
2015-01-07,Gwadar,25.1214,62.3256,Cholera,4,5,1,0,20.0,55.7,0.0,3206,36
2015-02-24,Sargodha,32.0836,72.6711,Eye Infections,6,3,10,4,31.4,71.6,27.3,2649,30
2015-01-10,Sukkur,27.705,68.857,Skin Infections,6,0,5,4,19.7,59.2,0.0,4954,59
2015-05-19,Sargodha,32.0836,72.6711,Pneumonia,1,2,7,4,38.5,74.1,32.2,2649,30
2015-01-19,Sialkot,32.4945,74.5229,Mumps,1,6,10,1,22.5,64.0,4.8,2870,73
2015-01-07,Gujranwala,32.1877,74.1945,Eye Infections,6,1,10,0,18.9,58.7,0.0,3361,37
2015-05-07,Karachi South,24.809,66.991,Dengue,9,8,6,5,41.6,75.9,36.2,3410,90
2015-01-31,Larkana,27.56,68.21,Measles,1,0,5,5,24.7,63.4,15.8,2445,71
2015-03-26,Karachi South,24.809,66.991,COVID19,18,22,18,18,36.4,81.4,38.4,3410,90
2015-04-10,Islamabad,33.6844,73.0479,Rotavirus,4,4,6,2,39.8,79.4,38.9,2816,30
2015-03-08,Jhelum,32.9333,73.7333,Skin Infections,6,0,9,9,33.5,75.6,31.6,3536,73
2015-02-15,Faisalabad,31.4181,73.0798,Mumps,2,8,6,0,27.7,71.2,20.4,1101,39
2015-04-13,Faisalabad,31.4181,73.0798,Eye Infections,5,8,6,6,41.1,81.3,40.0,1101,39
2015-04-22,Hyderabad,25.396,68.3578,Measles,10,9,5,5,41.2,82.2,43.9,2527,79
2015-02-18,Islamabad,33.6844,73.0479,Dengue,1,6,0,0,29.3,70.5,26.4,2816,30
2015-01-28,Multan,30.1575,71.5249,Rubella,9,3,7,8,23.9,65.1,9.9,1743,34
2015-03-11,Hyderabad,25.396,68.3578,COVID19,12,20,16,19,34.5,77.3,36.0,2527,79
2015-03-11,Faisalabad,31.4181,73.0798,Typhoid,4,0,11,2,35.2,79.1,34.0,1101,39
2015-04-25,Faisalabad,31.4181,73.0798,Rotavirus,6,4,10,3,40.7,79.7,38.9,1101,39
2015-03-26,Gujranwala,32.1877,74.1945,Pneumonia,3,7,5,11,38.8,76.9,37.9,3361,37
2015-03-11,Dera Ghazi Khan,30.0561,70.6347,Malaria,7,5,2,2,35.5,80.5,33.2,1782,70
2015-04-16,Faisalabad,31.4181,73.0798,Polio,8,3,5,15,39.6,76.2,39.8,1101,39
2015-05-07,Lahore,31.5497,74.3436,Tuberculosis,7,2,4,7,40.0,78.5,34.8,2677,60
2015-05-16,Larkana,27.56,68.21,Asthma,10,7,0,8,39.3,77.1,31.9,2445,71
2015-05-04,Lahore,31.5497,74.3436,Eye Infections,4,3,5,7,41.0,81.4,31.4,2677,60
2015-04-22,Peshawar,34.0151,71.5805,Dengue,6,4,4,6,39.3,82.2,40.4,1934,48
2015-01-19,Sukkur,27.705,68.857,Hepatitis A,6,7,9,5,24.0,61.5,7.0,4954,59
